pid,processName,operationName,eventDirection,fileName,sourceIp,sourcePort,destinationIp,destinationPort,protocol,timeNanoSec
110585,chrome,read,>,/proc/110585/status,,,,,,1669702283.504030006
110628,chrome,read,>,/proc/110628/status,,,,,,1669702283.504063489
110632,chrome,read,>,/proc/110632/status,,,,,,1669702283.504067896
110585,chrome,read,>,/proc/110585/status,,,,,,1669702283.504082316
76303,systemd-oomd,read,>,/proc/meminfo,,,,,,1669702283.657896200
76303,systemd-oomd,read,>,/proc/meminfo,,,,,,1669702283.657944311
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.759245815
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.759257358
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.759275354
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.759277648
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.760630989
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.760695550
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.761808089
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.761822101
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.762604457
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.762617954
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.764924051
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.764940647
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.765251537
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.765305940
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.767361473
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.767370531
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.767428435
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.767434071
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.773151355
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.773160572
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.773172820
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.773174307
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.780194749
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.780205604
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.780220283
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.780222430
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.787079455
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.787097300
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.787110723
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.787112365
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.794452381
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.794463955
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.794480272
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.794482736
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.796395340
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.796450551
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.797899094
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.797915216
1660,gnome-shell,read,>,/dev/dri/card0,,,,,,1669702283.798060210
1660,gnome-shell,read,>,/dev/dri/card0,,,,,,1669702283.798065109
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.801484637
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.801502124
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.801808116
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.801856765
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.804948810
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.804964378
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.804981895
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.804985115
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.808399591
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.808406141
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.808415965
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.808417472
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.817025745
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.817036900
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.817052575
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.817054589
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.822837480
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.822850798
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.822872031
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.822874007
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.830741419
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.830749625
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.830762624
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.830764060
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.836695928
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.836760626
1660,gnome-shell,read,>,/dev/dri/card0,,,,,,1669702283.837916924
1660,gnome-shell,read,>,/dev/dri/card0,,,,,,1669702283.837925625
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.838302076
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.838317813
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.839670532
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.839679512
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.839693052
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.839694602
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.840301797
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.840350962
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.841626523
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.841640780
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.847889762
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.847897781
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.847909396
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.847910661
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.848510123
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.848556662
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.849428871
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.849444665
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.853500321
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.853507862
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.853518869
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.853520090
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.854071618
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.854118151
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.854825683
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.854838614
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.859399597
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.859407649
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.859419625
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.859421201
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.859964369
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.860012666
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.860916392
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.860930261
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.866112812
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.866122268
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.866136733
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.866138224
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.867735967
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.867780144
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.868881941
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.868894260
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.874732690
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.874741120
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.874754367
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.874755748
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.875927007
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.875981030
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.876634183
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.876651211
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.880043086
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.880051926
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.880064463
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.880066026
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.880997185
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.881064590
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.881670518
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.881686458
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.887816100
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.887823849
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.887834623
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.887835818
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.888215718
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.888262449
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.888877595
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.888894725
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.894651614
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.894660244
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.894674181
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.894675788
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.895501840
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.895608307
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.896238121
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.896254040
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.901252297
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.901259239
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.901269119
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.901270362
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.901627624
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.901747572
76303,systemd-oomd,read,>,/proc/meminfo,,,,,,1669702283.902031750
76303,systemd-oomd,read,>,/proc/meminfo,,,,,,1669702283.902078434
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.902335347
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.902351625
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.908366362
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.908373879
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.908383915
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.908460759
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.908897969
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.908947413
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.909837530
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.909851835
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.913467965
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.913482400
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.913931953
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.913979096
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.916176874
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.916184802
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.916197211
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.916198810
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.922234156
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.922242440
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.922255146
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.922256759
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.929257973
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.929264533
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.929274664
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.929276193
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.937332118
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.937340145
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.937351413
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.937352884
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.942872941
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.942923904
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.943925387
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.943944699
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.945076405
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.945083821
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.945095926
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.945097140
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.945493922
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.945538846
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.946086047
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.946097477
1660,gnome-shell,read,>,/dev/dri/card0,,,,,,1669702283.947243644
1660,gnome-shell,read,>,/dev/dri/card0,,,,,,1669702283.947250687
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.953432179
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.953440180
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.953451369
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.953452624
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.953843829
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.953891487
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.954600611
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.954612898
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.959425086
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.959433460
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.959445678
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.959447163
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.959902414
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.959951379
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.960585906
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.960602216
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.968684321
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.968693403
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.968706431
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.968707658
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.969297146
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.969350986
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.970080956
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.970095858
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.972493256
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.972501373
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.972512834
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.972514005
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.972924742
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.972972032
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.973542881
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.973558613
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.980377886
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.980389523
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.980404991
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.980408523
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.981008513
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.981064443
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.981882099
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.981898908
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.987065084
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.987073516
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.987179851
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.987185652
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.987713676
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.987762982
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.988356814
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.988372470
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.994319539
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.994329700
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.994344779
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702283.994346439
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.994854637
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702283.994909011
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.995684542
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702283.995698051
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.000861321
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.000868219
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.000878119
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.000879440
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.001345369
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.001393411
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.001989075
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.002004734
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.008017958
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.008024725
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.008034781
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.008035918
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.008531269
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.008581318
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.009102810
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.009116120
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.017327341
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.017335259
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.017346185
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.017347411
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.017861347
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.017913504
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.019137061
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.019152014
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.023611585
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.023625966
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.023770529
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.023778128
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.023790154
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.023791687
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.024911884
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.024962900
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.025976886
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.025993836
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.029339777
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.029348704
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.029360598
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.029362169
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.029793376
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.029842631
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.034649241
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.034694318
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.034782365
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.034796346
1660,gnome-shell,read,>,/dev/dri/card0,,,,,,1669702284.038831683
1660,gnome-shell,read,>,/dev/dri/card0,,,,,,1669702284.038837992
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.039274259
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.039282615
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.039294824
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.039296373
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.039870341
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.039919905
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.039987071
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.039999615
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.040309921
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.040322200
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.041120678
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.041135004
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.044949442
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.044957036
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.044968163
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.044969760
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.045467871
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.045515869
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.046127863
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.046144281
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.051932669
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.051940509
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.051951630
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.051953245
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.052327392
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.052373133
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.052953565
1660,gnome-shell,recvmsg,<,/run/user/1000/wayland-0,,,,,,1669702284.052969013
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.066307842
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.066316672
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.066335880
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.066337629
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.072553747
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.072562999
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.072598834
1660,gnome-shell,read,>,/dev/input/event6,,,,,,1669702284.072600380
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.073359012
1660,gnome-shell,sendmsg,>,/run/user/1000/wayland-0,,,,,,1669702284.073412218
